school_id,year,state,district,school_type,location,management,enrollment_boys,enrollment_girls,total_enrollment,num_teachers,pupil_teacher_ratio,num_classrooms,has_electricity,has_drinking_water,has_toilet_boys,has_toilet_girls,has_library,has_computer_lab,has_playground,has_boundary_wall,infrastructure_score,gender_parity_index,dropout_rate_boys,dropout_rate_girls,avg_dropout_rate,dropout_risk
SCH00830,2022,Andhra Pradesh,Andhra Pradesh_District_1,Secondary,Rural,Government,388,334,722,19,38.0,15,1,1,1,1,0,0,0,1,0.625,0.861,21.55,17.52,19.53,Medium
SCH00830,2023,Andhra Pradesh,Andhra Pradesh_District_1,Secondary,Rural,Government,356,310,666,17,39.18,14,1,1,0,1,0,0,1,1,0.625,0.871,19.81,15.36,17.59,Medium
SCH00830,2024,Andhra Pradesh,Andhra Pradesh_District_1,Secondary,Rural,Government,379,328,707,19,37.21,21,0,1,1,1,0,0,0,1,0.5,0.865,27.06,28.54,27.8,High
SCH00831,2022,Goa,Goa_District_2,Primary,Rural,Government,247,271,518,14,37.0,14,1,1,1,1,1,0,0,0,0.625,1.097,24.38,27.78,26.08,High
SCH00831,2023,Goa,Goa_District_2,Primary,Rural,Government,248,268,516,13,39.69,14,0,1,1,1,1,0,1,0,0.625,1.081,19.52,15.01,17.26,Medium
SCH00831,2024,Goa,Goa_District_2,Primary,Rural,Government,280,250,530,15,35.33,12,1,1,1,1,1,0,0,1,0.75,0.893,13.23,10.56,11.9,Medium
SCH00832,2022,Nagaland,Nagaland_District_1,Primary,Rural,Government,190,174,364,7,52.0,8,1,1,1,1,1,0,1,1,0.875,0.916,2.16,0.0,1.08,Low
SCH00832,2023,Nagaland,Nagaland_District_1,Primary,Rural,Government,188,157,345,8,43.12,9,0,1,1,1,0,0,1,1,0.625,0.835,28.45,26.85,27.65,High
SCH00832,2024,Nagaland,Nagaland_District_1,Primary,Rural,Government,199,173,372,7,53.14,8,1,1,1,1,1,0,1,1,0.875,0.869,22.37,22.08,22.22,High
SCH00833,2022,West Bengal,West Bengal_District_5,Higher Secondary,Rural,Government,217,207,424,13,32.62,11,1,1,0,1,0,0,1,1,0.625,0.954,20.41,15.54,17.98,Medium
SCH00833,2023,West Bengal,West Bengal_District_5,Higher Secondary,Rural,Government,228,231,459,13,35.31,14,1,1,1,1,1,0,1,1,0.875,1.013,12.81,9.59,11.2,Medium
SCH00833,2024,West Bengal,West Bengal_District_5,Higher Secondary,Rural,Government,213,219,432,14,30.86,9,1,1,1,0,0,0,1,0,0.5,1.028,20.34,28.46,24.4,High
SCH00834,2022,Himachal Pradesh,Himachal Pradesh_District_2,Upper Primary,Urban,Government,268,236,504,19,26.53,10,0,1,1,1,1,0,0,1,0.625,0.881,15.46,15.81,15.64,Medium
SCH00834,2023,Himachal Pradesh,Himachal Pradesh_District_2,Upper Primary,Urban,Government,251,263,514,18,28.56,14,1,1,0,0,1,0,1,1,0.625,1.048,15.23,21.91,18.57,Medium
SCH00834,2024,Himachal Pradesh,Himachal Pradesh_District_2,Upper Primary,Urban,Government,243,239,482,18,26.78,9,1,1,1,1,0,1,1,1,0.875,0.984,16.17,15.43,15.8,Medium
SCH00835,2022,Kerala,Kerala_District_5,Upper Primary,Urban,Private,166,180,346,11,31.45,10,1,0,1,0,1,0,0,0,0.375,1.084,13.74,22.12,17.93,Medium
SCH00835,2023,Kerala,Kerala_District_5,Upper Primary,Urban,Private,173,167,340,11,30.91,9,1,1,1,1,0,0,1,1,0.75,0.965,10.76,6.5,8.63,Low
SCH00835,2024,Kerala,Kerala_District_5,Upper Primary,Urban,Private,161,151,312,12,26.0,8,1,1,1,0,1,0,0,1,0.625,0.938,16.89,24.91,20.9,High
SCH00836,2022,Tamil Nadu,Tamil Nadu_District_2,Secondary,Rural,Government,328,388,716,23,31.13,17,1,1,1,1,1,0,1,0,0.75,1.183,7.15,3.3,5.22,Low
SCH00836,2023,Tamil Nadu,Tamil Nadu_District_2,Secondary,Rural,Government,328,311,639,24,26.62,14,1,1,1,1,0,0,0,1,0.625,0.948,8.63,3.76,6.2,Low
SCH00836,2024,Tamil Nadu,Tamil Nadu_District_2,Secondary,Rural,Government,344,353,697,23,30.3,16,1,1,1,0,0,0,1,1,0.625,1.026,8.89,15.98,12.44,Medium
SCH00837,2022,Uttar Pradesh,Uttar Pradesh_District_2,Upper Primary,Urban,Government,313,294,607,17,35.71,12,1,1,0,0,1,1,1,1,0.75,0.939,6.52,13.48,10.0,Medium
SCH00837,2023,Uttar Pradesh,Uttar Pradesh_District_2,Upper Primary,Urban,Government,304,311,615,21,29.29,12,0,1,1,0,1,1,1,1,0.75,1.023,7.18,13.0,10.09,Medium
SCH00837,2024,Uttar Pradesh,Uttar Pradesh_District_2,Upper Primary,Urban,Government,363,341,704,19,37.05,15,1,1,0,1,0,1,0,1,0.625,0.939,25.13,27.91,26.52,High
SCH00838,2022,Bihar,Bihar_District_3,Secondary,Rural,Private,160,156,316,8,39.5,7,1,1,1,0,1,0,1,0,0.625,0.975,6.03,13.06,9.55,Low
SCH00838,2023,Bihar,Bihar_District_3,Secondary,Rural,Private,159,160,319,7,45.57,8,1,1,1,1,1,0,0,0,0.625,1.006,7.33,4.78,6.05,Low
SCH00838,2024,Bihar,Bihar_District_3,Secondary,Rural,Private,159,148,307,7,43.86,9,1,1,1,0,0,1,1,1,0.75,0.931,7.96,14.74,11.35,Medium
SCH00839,2022,Haryana,Haryana_District_5,Upper Primary,Rural,Private,27,26,53,3,17.67,3,1,1,1,1,1,0,0,0,0.625,0.963,18.44,18.81,18.63,Medium
SCH00839,2023,Haryana,Haryana_District_5,Upper Primary,Rural,Private,27,26,53,2,26.5,3,1,1,1,1,1,0,1,1,0.875,0.963,14.61,9.68,12.15,Medium
SCH00839,2024,Haryana,Haryana_District_5,Upper Primary,Rural,Private,24,28,52,2,26.0,3,0,1,1,1,0,0,1,1,0.625,1.167,0.0,0.0,0.0,Low
SCH00840,2022,West Bengal,West Bengal_District_3,Primary,Urban,Government,325,285,610,19,32.11,15,1,1,0,1,0,0,1,0,0.5,0.877,20.4,16.41,18.4,Medium
SCH00840,2023,West Bengal,West Bengal_District_3,Primary,Urban,Government,334,289,623,17,36.65,16,1,1,1,1,1,1,1,0,0.875,0.865,10.84,8.91,9.87,Low
SCH00840,2024,West Bengal,West Bengal_District_3,Primary,Urban,Government,317,314,631,15,42.07,20,1,1,1,1,1,1,0,1,0.875,0.991,19.78,21.34,20.56,High
SCH00841,2022,Chhattisgarh,Chhattisgarh_District_4,Upper Primary,Rural,Private,125,112,237,6,39.5,7,0,1,0,1,0,0,0,1,0.375,0.896,30.16,32.41,31.29,High
SCH00841,2023,Chhattisgarh,Chhattisgarh_District_4,Upper Primary,Rural,Private,114,119,233,5,46.6,6,0,1,1,1,1,1,1,1,0.875,1.044,7.34,2.82,5.08,Low
SCH00841,2024,Chhattisgarh,Chhattisgarh_District_4,Upper Primary,Rural,Private,116,124,240,6,40.0,4,1,0,0,1,1,0,1,1,0.625,1.069,17.74,16.63,17.18,Medium
SCH00842,2022,Rajasthan,Rajasthan_District_3,Upper Primary,Rural,Government,94,94,188,3,62.67,4,0,1,1,1,0,0,0,0,0.375,1.0,17.65,17.23,17.44,Medium
SCH00842,2023,Rajasthan,Rajasthan_District_3,Upper Primary,Rural,Government,102,97,199,3,66.33,4,0,1,0,1,1,0,0,1,0.5,0.951,20.91,22.26,21.59,High
SCH00842,2024,Rajasthan,Rajasthan_District_3,Upper Primary,Rural,Government,103,104,207,3,69.0,4,1,1,1,0,1,0,1,1,0.75,1.01,13.42,22.56,17.99,Medium
SCH00843,2022,Assam,Assam_District_5,Upper Primary,Urban,Aided,76,88,164,4,41.0,4,1,1,1,1,1,1,1,1,1.0,1.158,18.31,13.95,16.13,Medium
SCH00843,2023,Assam,Assam_District_5,Upper Primary,Urban,Aided,80,83,163,5,32.6,3,1,1,1,1,0,0,0,1,0.625,1.038,7.41,4.58,6.0,Low
SCH00843,2024,Assam,Assam_District_5,Upper Primary,Urban,Aided,87,92,179,5,35.8,5,1,1,1,1,0,0,1,1,0.75,1.057,12.05,7.11,9.58,Low
SCH00844,2022,Haryana,Haryana_District_2,Upper Primary,Rural,Government,26,29,55,2,27.5,3,1,1,1,0,1,0,1,1,0.75,1.115,11.84,20.03,15.94,Medium
SCH00844,2023,Haryana,Haryana_District_2,Upper Primary,Rural,Government,27,27,54,2,27.0,3,1,1,0,1,1,0,1,1,0.75,1.0,9.84,8.31,9.07,Low
SCH00844,2024,Haryana,Haryana_District_2,Upper Primary,Rural,Government,30,33,63,2,31.5,3,1,1,1,0,1,0,1,1,0.75,1.1,26.58,36.74,31.66,High
SCH00845,2022,Haryana,Haryana_District_4,Secondary,Rural,Private,133,159,292,11,26.55,6,1,1,1,1,1,0,0,1,0.75,1.195,20.72,20.0,20.36,High
SCH00845,2023,Haryana,Haryana_District_4,Secondary,Rural,Private,160,168,328,11,29.82,6,1,1,1,1,1,1,0,0,0.75,1.05,2.64,0.0,1.32,Low
SCH00845,2024,Haryana,Haryana_District_4,Secondary,Rural,Private,140,141,281,10,28.1,6,0,1,1,1,1,0,0,1,0.625,1.007,0.0,0.0,0.0,Low
SCH00846,2022,Delhi,Delhi_District_2,Higher Secondary,Rural,Government,232,230,462,18,25.67,11,0,1,0,1,1,0,1,1,0.625,0.991,24.02,26.56,25.29,High
SCH00846,2023,Delhi,Delhi_District_2,Higher Secondary,Rural,Government,249,282,531,17,31.24,13,1,1,1,1,0,0,1,1,0.75,1.133,15.31,12.31,13.81,Medium
SCH00846,2024,Delhi,Delhi_District_2,Higher Secondary,Rural,Government,279,237,516,18,28.67,15,1,1,1,0,1,0,1,1,0.75,0.849,10.12,21.97,16.05,Medium
SCH00847,2022,Manipur,Manipur_District_2,Higher Secondary,Rural,Government,58,58,116,2,58.0,3,1,1,0,1,1,0,1,0,0.625,1.0,26.38,29.15,27.76,High
SCH00847,2023,Manipur,Manipur_District_2,Higher Secondary,Rural,Government,57,54,111,3,37.0,3,1,1,1,1,1,1,1,1,1.0,0.947,5.24,1.56,3.4,Low
SCH00847,2024,Manipur,Manipur_District_2,Higher Secondary,Rural,Government,57,56,113,2,56.5,3,1,1,1,0,1,1,1,0,0.75,0.982,29.07,39.04,34.05,High
SCH00848,2022,Goa,Goa_District_4,Secondary,Rural,Private,281,283,564,16,35.25,11,0,1,0,1,0,1,0,1,0.5,1.007,10.82,8.45,9.63,Low
SCH00848,2023,Goa,Goa_District_4,Secondary,Rural,Private,256,235,491,13,37.77,12,1,1,0,1,1,0,0,1,0.625,0.918,12.75,12.56,12.66,Medium
SCH00848,2024,Goa,Goa_District_4,Secondary,Rural,Private,318,261,579,14,41.36,15,0,0,1,1,1,0,1,1,0.625,0.821,31.92,34.94,33.43,High
SCH00849,2022,Punjab,Punjab_District_3,Upper Primary,Rural,Private,177,206,383,11,34.82,9,1,1,1,1,0,0,1,0,0.625,1.164,26.79,28.91,27.85,High
SCH00849,2023,Punjab,Punjab_District_3,Upper Primary,Rural,Private,187,191,378,9,42.0,8,1,1,1,1,1,1,0,0,0.75,1.021,28.81,31.42,30.11,High
SCH00849,2024,Punjab,Punjab_District_3,Upper Primary,Rural,Private,192,184,376,12,31.33,11,1,1,1,1,0,1,0,1,0.75,0.958,24.51,26.26,25.39,High
SCH00850,2022,Uttarakhand,Uttarakhand_District_1,Secondary,Rural,Government,233,212,445,11,40.45,9,1,1,1,1,0,0,1,0,0.625,0.91,5.24,0.25,2.75,Low
SCH00850,2023,Uttarakhand,Uttarakhand_District_1,Secondary,Rural,Government,229,242,471,12,39.25,14,1,1,1,1,0,0,1,1,0.75,1.057,17.15,15.2,16.18,Medium
SCH00850,2024,Uttarakhand,Uttarakhand_District_1,Secondary,Rural,Government,236,239,475,11,43.18,10,1,0,1,1,0,1,1,1,0.75,1.013,22.76,25.62,24.19,High
SCH00851,2022,Nagaland,Nagaland_District_4,Higher Secondary,Rural,Government,132,102,234,6,39.0,6,1,0,1,1,0,1,0,1,0.625,0.773,20.01,23.55,21.78,High
SCH00851,2023,Nagaland,Nagaland_District_4,Higher Secondary,Rural,Government,116,137,253,6,42.17,6,1,1,1,0,0,0,1,0,0.5,1.181,39.37,47.89,43.63,High
SCH00851,2024,Nagaland,Nagaland_District_4,Higher Secondary,Rural,Government,119,113,232,7,33.14,7,1,1,1,1,1,0,1,1,0.875,0.95,16.91,18.48,17.7,Medium
SCH00852,2022,Rajasthan,Rajasthan_District_2,Secondary,Urban,Government,146,188,334,7,47.71,7,1,1,1,1,1,1,1,1,1.0,1.288,14.81,13.89,14.35,Medium
SCH00852,2023,Rajasthan,Rajasthan_District_2,Secondary,Urban,Government,161,169,330,9,36.67,6,0,1,1,1,1,0,1,1,0.75,1.05,28.55,30.36,29.45,High
SCH00852,2024,Rajasthan,Rajasthan_District_2,Secondary,Urban,Government,157,133,290,8,36.25,6,1,1,1,0,1,1,1,0,0.75,0.847,16.53,27.53,22.03,High
SCH00853,2022,Manipur,Manipur_District_1,Higher Secondary,Urban,Private,90,96,186,6,31.0,4,1,0,1,1,1,0,1,1,0.75,1.067,3.8,0.0,1.9,Low
SCH00853,2023,Manipur,Manipur_District_1,Higher Secondary,Urban,Private,92,108,200,7,28.57,5,1,1,0,1,1,1,1,1,0.875,1.174,9.9,5.07,7.48,Low
SCH00853,2024,Manipur,Manipur_District_1,Higher Secondary,Urban,Private,102,103,205,6,34.17,5,1,1,1,0,1,0,1,1,0.75,1.01,23.67,34.62,29.15,High
SCH00854,2022,Arunachal Pradesh,Arunachal Pradesh_District_3,Higher Secondary,Rural,Private,70,80,150,5,30.0,4,1,1,1,1,1,0,0,1,0.75,1.143,19.04,21.58,20.31,High
SCH00854,2023,Arunachal Pradesh,Arunachal Pradesh_District_3,Higher Secondary,Rural,Private,78,68,146,4,36.5,3,0,1,1,1,1,0,1,0,0.625,0.872,15.07,15.44,15.26,Medium
SCH00854,2024,Arunachal Pradesh,Arunachal Pradesh_District_3,Higher Secondary,Rural,Private,66,80,146,5,29.2,3,0,1,1,1,1,0,1,0,0.625,1.212,28.13,28.87,28.5,High
SCH00855,2022,Kerala,Kerala_District_2,Higher Secondary,Rural,Government,56,54,110,3,36.67,3,0,1,1,1,1,1,0,1,0.75,0.964,18.53,20.08,19.31,Medium
SCH00855,2023,Kerala,Kerala_District_2,Higher Secondary,Rural,Government,58,54,112,3,37.33,3,1,1,1,1,1,0,1,0,0.75,0.931,35.12,34.2,34.66,High
SCH00855,2024,Kerala,Kerala_District_2,Higher Secondary,Rural,Government,55,62,117,2,58.5,3,1,1,1,1,0,0,1,1,0.75,1.127,33.36,31.24,32.3,High
SCH00856,2022,Jharkhand,Jharkhand_District_3,Higher Secondary,Rural,Government,175,172,347,12,28.92,7,1,1,0,1,1,0,0,1,0.625,0.983,16.79,18.37,17.58,Medium
SCH00856,2023,Jharkhand,Jharkhand_District_3,Higher Secondary,Rural,Government,177,163,340,12,28.33,9,1,1,1,1,1,0,1,0,0.75,0.921,6.93,2.82,4.87,Low
SCH00856,2024,Jharkhand,Jharkhand_District_3,Higher Secondary,Rural,Government,170,192,362,13,27.85,9,0,1,1,1,1,1,0,1,0.75,1.129,16.2,13.13,14.67,Medium
SCH00857,2022,Jammu and Kashmir,Jammu and Kashmir_District_1,Higher Secondary,Rural,Aided,142,151,293,6,48.83,8,1,1,1,1,1,0,1,0,0.75,1.063,19.92,21.84,20.88,High
SCH00857,2023,Jammu and Kashmir,Jammu and Kashmir_District_1,Higher Secondary,Rural,Aided,140,119,259,7,37.0,8,0,1,1,1,1,1,0,1,0.75,0.85,18.81,18.84,18.82,Medium
SCH00857,2024,Jammu and Kashmir,Jammu and Kashmir_District_1,Higher Secondary,Rural,Aided,164,155,319,7,45.57,7,0,1,0,1,0,0,1,0,0.375,0.945,36.41,36.03,36.22,High
SCH00858,2022,Rajasthan,Rajasthan_District_3,Primary,Urban,Government,89,85,174,6,29.0,3,0,1,1,0,1,0,1,1,0.625,0.955,8.63,14.83,11.73,Medium
SCH00858,2023,Rajasthan,Rajasthan_District_3,Primary,Urban,Government,105,92,197,5,39.4,4,1,0,0,1,0,1,1,1,0.625,0.876,0.16,0.0,0.08,Low
SCH00858,2024,Rajasthan,Rajasthan_District_3,Primary,Urban,Government,89,87,176,5,35.2,5,0,1,1,1,0,0,0,1,0.5,0.978,15.32,12.24,13.78,Medium
SCH00859,2022,Assam,Assam_District_4,Secondary,Rural,Government,329,308,637,19,33.53,19,1,1,1,1,1,1,1,1,1.0,0.936,18.89,16.3,17.59,Medium
SCH00859,2023,Assam,Assam_District_4,Secondary,Rural,Government,338,334,672,19,35.37,18,0,1,1,1,0,0,1,1,0.625,0.988,15.65,16.11,15.88,Medium
SCH00859,2024,Assam,Assam_District_4,Secondary,Rural,Government,346,373,719,17,42.29,15,0,1,1,1,1,0,0,0,0.5,1.078,10.71,7.24,8.97,Low
SCH00860,2022,West Bengal,West Bengal_District_2,Secondary,Rural,Aided,211,188,399,10,39.9,8,1,1,0,1,1,0,1,1,0.75,0.891,24.76,28.1,26.43,High
SCH00860,2023,West Bengal,West Bengal_District_2,Secondary,Rural,Aided,224,222,446,9,49.56,9,0,1,1,1,1,1,0,1,0.75,0.991,5.02,1.16,3.09,Low
SCH00860,2024,West Bengal,West Bengal_District_2,Secondary,Rural,Aided,213,196,409,11,37.18,8,0,1,1,1,1,0,1,1,0.75,0.92,17.92,17.02,17.47,Medium
SCH00861,2022,Bihar,Bihar_District_2,Secondary,Rural,Government,270,267,537,14,38.36,11,0,1,1,1,1,1,1,1,0.875,0.989,13.75,9.3,11.53,Medium
SCH00861,2023,Bihar,Bihar_District_2,Secondary,Rural,Government,260,277,537,13,41.31,15,0,1,1,0,1,0,0,1,0.5,1.065,19.09,30.56,24.82,High
SCH00861,2024,Bihar,Bihar_District_2,Secondary,Rural,Government,237,293,530,11,48.18,12,0,1,1,1,0,1,0,1,0.625,1.236,21.57,24.49,23.03,High
SCH00862,2022,Arunachal Pradesh,Arunachal Pradesh_District_3,Higher Secondary,Rural,Aided,185,179,364,18,20.22,10,0,1,1,1,0,1,0,1,0.625,0.968,13.56,10.76,12.16,Medium
SCH00862,2023,Arunachal Pradesh,Arunachal Pradesh_District_3,Higher Secondary,Rural,Aided,218,198,416,17,24.47,11,1,1,1,1,0,0,0,0,0.5,0.908,21.69,23.78,22.73,High
SCH00862,2024,Arunachal Pradesh,Arunachal Pradesh_District_3,Higher Secondary,Rural,Aided,178,171,349,14,24.93,7,0,1,1,1,0,0,1,0,0.5,0.961,10.29,7.37,8.83,Low
SCH00863,2022,Rajasthan,Rajasthan_District_2,Primary,Rural,Private,309,279,588,24,24.5,12,1,1,0,0,1,1,0,0,0.5,0.903,30.28,40.8,35.54,High
SCH00863,2023,Rajasthan,Rajasthan_District_2,Primary,Rural,Private,286,277,563,24,23.46,15,0,0,0,1,0,0,1,0,0.25,0.969,17.58,13.08,15.33,Medium
SCH00863,2024,Rajasthan,Rajasthan_District_2,Primary,Rural,Private,280,325,605,23,26.3,18,0,1,1,1,0,0,1,0,0.5,1.161,27.11,29.04,28.07,High
SCH00864,2022,Goa,Goa_District_3,Higher Secondary,Rural,Aided,225,214,439,16,27.44,13,1,1,0,1,1,0,0,0,0.5,0.951,17.82,13.97,15.89,Medium
SCH00864,2023,Goa,Goa_District_3,Higher Secondary,Rural,Aided,183,225,408,13,31.38,13,0,1,1,0,1,0,0,0,0.375,1.23,25.81,37.19,31.5,High
SCH00864,2024,Goa,Goa_District_3,Higher Secondary,Rural,Aided,175,203,378,15,25.2,11,0,1,1,1,1,0,1,1,0.75,1.16,3.39,0.0,1.69,Low
SCH00865,2022,Tamil Nadu,Tamil Nadu_District_2,Upper Primary,Rural,Government,283,248,531,11,48.27,11,0,1,1,1,0,1,1,1,0.75,0.876,23.46,20.87,22.16,High
SCH00865,2023,Tamil Nadu,Tamil Nadu_District_2,Upper Primary,Rural,Government,267,286,553,13,42.54,17,1,1,0,1,1,1,1,0,0.75,1.071,0.0,0.0,0.0,Low
SCH00865,2024,Tamil Nadu,Tamil Nadu_District_2,Upper Primary,Rural,Government,311,282,593,11,53.91,15,0,1,1,0,0,1,1,0,0.5,0.907,17.2,23.43,20.32,High
SCH00866,2022,Sikkim,Sikkim_District_3,Higher Secondary,Urban,Government,285,285,570,16,35.62,13,1,1,1,1,1,0,1,0,0.75,1.0,10.76,6.73,8.75,Low
SCH00866,2023,Sikkim,Sikkim_District_3,Higher Secondary,Urban,Government,307,302,609,15,40.6,14,1,1,1,1,1,0,1,1,0.875,0.984,23.48,24.89,24.18,High
SCH00866,2024,Sikkim,Sikkim_District_3,Higher Secondary,Urban,Government,256,260,516,18,28.67,10,1,1,1,0,1,0,0,1,0.625,1.016,26.96,42.64,34.8,High
SCH00867,2022,Himachal Pradesh,Himachal Pradesh_District_1,Upper Primary,Urban,Aided,191,184,375,12,31.25,8,1,1,1,1,0,1,1,1,0.875,0.963,17.62,15.67,16.65,Medium
SCH00867,2023,Himachal Pradesh,Himachal Pradesh_District_1,Upper Primary,Urban,Aided,186,174,360,14,25.71,9,1,1,1,1,1,0,1,1,0.875,0.935,15.82,15.82,15.82,Medium
SCH00867,2024,Himachal Pradesh,Himachal Pradesh_District_1,Upper Primary,Urban,Aided,192,179,371,12,30.92,7,0,1,1,0,1,1,1,1,0.75,0.932,0.69,5.97,3.33,Low
SCH00868,2022,Jharkhand,Jharkhand_District_3,Secondary,Rural,Government,293,302,595,21,28.33,12,1,1,1,1,1,0,1,0,0.75,1.031,7.18,4.49,5.84,Low
SCH00868,2023,Jharkhand,Jharkhand_District_3,Secondary,Rural,Government,259,272,531,22,24.14,11,0,1,1,1,0,0,0,0,0.375,1.05,30.02,36.3,33.16,High
SCH00868,2024,Jharkhand,Jharkhand_District_3,Secondary,Rural,Government,336,290,626,21,29.81,13,1,1,1,1,1,1,1,1,1.0,0.863,13.64,13.17,13.41,Medium
SCH00869,2022,Haryana,Haryana_District_6,Upper Primary,Urban,Government,150,140,290,11,26.36,7,1,1,1,1,1,0,1,1,0.875,0.933,16.87,13.87,15.37,Medium
SCH00869,2023,Haryana,Haryana_District_6,Upper Primary,Urban,Government,146,144,290,12,24.17,8,0,1,1,1,0,1,0,1,0.625,0.986,15.99,11.46,13.72,Medium
SCH00869,2024,Haryana,Haryana_District_6,Upper Primary,Urban,Government,129,147,276,9,30.67,8,0,1,0,0,1,1,1,1,0.625,1.14,19.88,29.9,24.89,High
SCH00870,2022,Assam,Assam_District_3,Secondary,Urban,Aided,371,373,744,25,29.76,19,1,1,1,1,0,1,1,1,0.875,1.005,18.11,19.61,18.86,Medium
SCH00870,2023,Assam,Assam_District_3,Secondary,Urban,Aided,317,338,655,25,26.2,21,1,1,1,1,1,1,1,0,0.875,1.066,17.14,15.78,16.46,Medium
SCH00870,2024,Assam,Assam_District_3,Secondary,Urban,Aided,348,384,732,27,27.11,15,1,0,1,1,0,0,1,1,0.625,1.103,22.87,26.03,24.45,High
SCH00871,2022,Jammu and Kashmir,Jammu and Kashmir_District_4,Primary,Rural,Government,84,68,152,3,50.67,3,1,1,0,1,1,1,1,1,0.875,0.81,28.62,30.44,29.53,High
SCH00871,2023,Jammu and Kashmir,Jammu and Kashmir_District_4,Primary,Rural,Government,75,79,154,3,51.33,3,1,1,1,1,1,0,0,0,0.625,1.053,25.41,29.97,27.69,High
SCH00871,2024,Jammu and Kashmir,Jammu and Kashmir_District_4,Primary,Rural,Government,63,75,138,4,34.5,3,1,1,1,1,1,0,1,0,0.75,1.19,3.46,0.0,1.73,Low
SCH00872,2022,Assam,Assam_District_5,Upper Primary,Urban,Government,415,409,824,29,28.41,20,1,1,1,1,0,1,1,0,0.75,0.986,5.52,1.37,3.44,Low
SCH00872,2023,Assam,Assam_District_5,Upper Primary,Urban,Government,339,412,751,25,30.04,21,0,1,1,0,1,1,1,0,0.625,1.215,19.22,29.14,24.18,High
SCH00872,2024,Assam,Assam_District_5,Upper Primary,Urban,Government,356,470,826,28,29.5,18,1,1,1,0,0,1,1,1,0.75,1.32,7.71,13.37,10.54,Medium
SCH00873,2022,Jammu and Kashmir,Jammu and Kashmir_District_5,Upper Primary,Rural,Private,232,218,450,12,37.5,9,0,1,0,1,1,1,1,1,0.75,0.94,21.36,24.13,22.75,High
SCH00873,2023,Jammu and Kashmir,Jammu and Kashmir_District_5,Upper Primary,Rural,Private,268,232,500,13,38.46,15,1,0,0,1,0,1,1,1,0.625,0.866,39.99,42.59,41.29,High
SCH00873,2024,Jammu and Kashmir,Jammu and Kashmir_District_5,Upper Primary,Rural,Private,222,222,444,14,31.71,9,1,0,1,0,0,0,1,1,0.5,1.0,20.36,29.81,25.09,High
SCH00874,2022,Arunachal Pradesh,Arunachal Pradesh_District_2,Secondary,Rural,Government,359,377,736,15,49.07,18,0,1,1,1,0,1,1,0,0.625,1.05,14.24,9.78,12.01,Medium
SCH00874,2023,Arunachal Pradesh,Arunachal Pradesh_District_2,Secondary,Rural,Government,324,348,672,18,37.33,16,1,1,1,1,0,1,1,0,0.75,1.074,18.94,17.33,18.13,Medium
SCH00874,2024,Arunachal Pradesh,Arunachal Pradesh_District_2,Secondary,Rural,Government,331,300,631,16,39.44,20,0,0,1,1,1,1,1,1,0.75,0.906,19.82,16.19,18.01,Medium
SCH00875,2022,Bihar,Bihar_District_3,Upper Primary,Rural,Private,217,268,485,16,30.31,14,1,1,1,1,0,1,1,0,0.75,1.235,26.11,27.2,26.65,High
SCH00875,2023,Bihar,Bihar_District_3,Upper Primary,Rural,Private,237,261,498,13,38.31,14,1,1,1,1,1,0,1,1,0.875,1.101,20.65,22.76,21.7,High
SCH00875,2024,Bihar,Bihar_District_3,Upper Primary,Rural,Private,268,260,528,14,37.71,11,1,0,1,1,1,0,1,1,0.75,0.97,15.71,16.09,15.9,Medium
SCH00876,2022,Bihar,Bihar_District_3,Primary,Rural,Private,23,21,44,2,22.0,3,1,0,0,1,1,1,1,0,0.625,0.913,25.5,29.17,27.33,High
SCH00876,2023,Bihar,Bihar_District_3,Primary,Rural,Private,23,23,46,2,23.0,3,0,1,1,0,1,0,0,1,0.5,1.0,12.74,22.55,17.64,Medium
SCH00876,2024,Bihar,Bihar_District_3,Primary,Rural,Private,23,27,50,2,25.0,3,1,1,0,1,0,1,1,1,0.75,1.174,0.74,0.0,0.37,Low
SCH00877,2022,Himachal Pradesh,Himachal Pradesh_District_2,Upper Primary,Urban,Aided,66,54,120,3,40.0,3,0,1,1,1,1,1,1,0,0.75,0.818,9.27,9.34,9.31,Low
SCH00877,2023,Himachal Pradesh,Himachal Pradesh_District_2,Upper Primary,Urban,Aided,49,54,103,3,34.33,3,1,1,1,1,0,1,1,1,0.875,1.102,14.52,12.1,13.31,Medium
SCH00877,2024,Himachal Pradesh,Himachal Pradesh_District_2,Upper Primary,Urban,Aided,60,49,109,3,36.33,3,0,1,1,1,1,0,0,0,0.5,0.817,19.06,24.33,21.69,High
SCH00878,2022,Maharashtra,Maharashtra_District_1,Primary,Urban,Government,112,107,219,5,43.8,4,1,1,1,1,0,0,1,0,0.625,0.955,4.99,0.49,2.74,Low
SCH00878,2023,Maharashtra,Maharashtra_District_1,Primary,Urban,Government,101,96,197,5,39.4,5,0,1,1,0,1,1,1,0,0.625,0.95,29.79,39.44,34.61,High
SCH00878,2024,Maharashtra,Maharashtra_District_1,Primary,Urban,Government,83,98,181,4,45.25,3,1,1,1,1,1,0,0,1,0.75,1.181,11.07,10.42,10.75,Medium
SCH00879,2022,Maharashtra,Maharashtra_District_2,Primary,Urban,Government,197,213,410,10,41.0,12,1,1,1,0,0,1,1,1,0.75,1.081,1.3,6.63,3.96,Low
